﻿Account Name,Asset Inventory,Associated Malware,Associated Tags,Bugtraq ID,Category,Created By ID,Created Date,Date Last Fixed,Deleted,Devices connected from IP addresses,Exploitability,External IPs Count,FQDN,First Detected,IP Interfaces,IP Status,IPs,Instance,Is Latest,Last Modified Date,Last Referenced Date,Last Viewed Date,NetBIOS,Computer Name (DNS),IP,Network,OS,OS CPE,PCI Vuln,Parent Account Name,Port,Protocol,QG Host ID,QID,Vulnerability Description,Severity,Fixed Date,Fixed Name,Fixed Note,QID Frm,QID+QG_Host_ID,Results,SSL,Scan Status,Scan Summary,Solution,System Modstamp,Threat,Impact,CVE ID,Last Detected,Ticket State,Times Detected,Tracking Method,Type,Used Scan Summary for count,Vendor Reference,Vuln Status,Vulnerability
PJ Lund DDS PLLC,a2sRi000000xabyIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM","10/5/2022, 3:46:33 AM",FALSE,-,-,-,-,"8/9/2022, 6:21:18 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,M-OP2,m-op2.ems.local,192.168.4.102,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,c32d298f-6df9-4216-b7e7-84387b10a1dc,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,,,,105170,105170c32d298f-6df9-4216-b7e7-84387b10a1dc,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:16 AM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"3/8/2024, 3:57:15 PM",-,3298,QAGENT,Vuln,-,-,Active,QSD - 19949005
PJ Lund DDS PLLC,a2sRi000000xabyIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM","10/5/2022, 3:46:33 AM",FALSE,-,-,-,-,"8/9/2022, 6:21:18 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,M-OP2,m-op2.ems.local,192.168.4.102,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,c32d298f-6df9-4216-b7e7-84387b10a1dc,105171,Windows Explorer Autoplay Not Disabled for Default User,2,,,,105171,105171c32d298f-6df9-4216-b7e7-84387b10a1dc,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:16 AM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"3/8/2024, 3:57:15 PM",-,3298,QAGENT,Vuln,-,-,Active,QSD - 19949004
PJ Lund DDS PLLC,a2sRi000000xabyIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"3/1/2024, 8:52:53 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,M-OP2,m-op2.ems.local,192.168.4.102,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,c32d298f-6df9-4216-b7e7-84387b10a1dc,379223,Windows SMB Version 1 (SMBv1) Detected,5,,,,379223,379223c32d298f-6df9-4216-b7e7-84387b10a1dc,HKLM\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters SMB1 = 1 SMB Server version 1 is Enabled HKLM\SYSTEM\CurrentControlSet\Services\mrxsmb10 Start = 2 SMB Client version 1 is Enabled#,-,New,a29Ri000000kKmvIAE,"Microsoft advises users against reinstalling SMBv1 due to its status as an older protocol with well-documented security vulnerabilities, particularly concerning ransomware and other types of malware. Instead, users are strongly encouraged to upgrade to the latest versions of SMB and discontinue the use of SMBv1 for improved security posture and protection against potential threats.  Refer to Microsoft KB article SMB (https://techcommunity.microsoft.com/t5/storage-at-microsoft/stop-using-smb1/ba-p/425858) for more details.Workaround: Customer may consider blocking all versions of SMB at the network boundary by blocking TCP port 445 with related protocols on UDP ports 137-138 and TCP port 139, for all boundary devices.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Microsoft (https://learn.microsoft.com/en-US/windows-server/storage/file-server/troubleshoot/detect-enable-and-disable-smbv1-v2-v3?tabs=server)","3/9/2024, 2:53:16 AM","The Server Message Block (SMB) Protocol is a network file sharing protocol, and as implemented in Microsoft Windows is known as Microsoft SMB Protocol.   Microsoft publicly deprecated the SMBv1 protocol in 2014. It was superseded by SMBv2 and later protocols  The Windows host has SMBv1 protocol enabled for either :   Client or Server  QID Detection Logic:  Authenticated:  Windows: This QID checks for used SMB version on target and flags if SMBv1 is used.  Unauthenticated:  This QID sends special SMBv1 packets to the target and flags if SMBv1 packets found in response.","SMBv1  protocol is deprecated and vulnerable to many known and unknown vulnerabilities, may allow a remote attacker in complete system compromise.",-,"3/8/2024, 3:57:15 PM",-,40,QAGENT,Vuln,-,-,Active,QSD - 19949001
PJ Lund DDS PLLC,a2sRi000000xh5nIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM","9/13/2022, 6:25:34 PM",FALSE,-,-,-,-,"8/12/2022, 12:28:07 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,M-OP3PC,m-op3pc.ems.local,192.168.4.104,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4ab8cf91-4d8d-48cc-b1d6-0f600512718f,90007,Enabled Cached Logon Credential,2,,,,90007,900074ab8cf91-4d8d-48cc-b1d6-0f600512718f,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000000kKmvIAE,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","3/9/2024, 2:53:16 AM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"3/8/2024, 7:51:38 PM",-,2173,QAGENT,Vuln,-,-,Active,QSD - 19948995
PJ Lund DDS PLLC,a2sRi000000xh5nIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"3/6/2024, 10:55:26 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,M-OP3PC,m-op3pc.ems.local,192.168.4.104,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4ab8cf91-4d8d-48cc-b1d6-0f600512718f,379456,Google Chrome Prior to 122.0.6261.111 Multiple Vulnerabilities,4,,,,379456,3794564ab8cf91-4d8d-48cc-b1d6-0f600512718f,%ProgramFiles(x86)%\Google\Chrome\Application\122.0.6261.95\chrome.dll file version is 122.0.6261.95#,-,New,a29Ri000000kKmvIAE,Refer to Chrome security advisory 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html),"3/9/2024, 2:53:16 AM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-2173, CVE-2024-2174, CVE-2024-2176","3/8/2024, 7:51:38 PM",-,11,QAGENT,Vuln,-,-,Active,QSD - 19948992
PJ Lund DDS PLLC,a2sRi000000xh5nIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM","1/31/2023, 9:04:28 AM",FALSE,-,-,-,-,"8/12/2022, 12:28:07 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,M-OP3PC,m-op3pc.ems.local,192.168.4.104,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4ab8cf91-4d8d-48cc-b1d6-0f600512718f,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,,,,105170,1051704ab8cf91-4d8d-48cc-b1d6-0f600512718f,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:16 AM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"3/8/2024, 7:51:38 PM",-,3276,QAGENT,Vuln,-,-,Active,QSD - 19948994
PJ Lund DDS PLLC,a2sRi000000xh5nIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM","1/31/2023, 9:04:28 AM",FALSE,-,-,-,-,"8/12/2022, 12:28:07 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,M-OP3PC,m-op3pc.ems.local,192.168.4.104,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4ab8cf91-4d8d-48cc-b1d6-0f600512718f,105171,Windows Explorer Autoplay Not Disabled for Default User,2,,,,105171,1051714ab8cf91-4d8d-48cc-b1d6-0f600512718f,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:16 AM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"3/8/2024, 7:51:38 PM",-,3276,QAGENT,Vuln,-,-,Active,QSD - 19948993
PJ Lund DDS PLLC,a2sRi000000xh5nIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"3/1/2024, 8:00:57 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,M-OP3PC,m-op3pc.ems.local,192.168.4.104,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4ab8cf91-4d8d-48cc-b1d6-0f600512718f,379223,Windows SMB Version 1 (SMBv1) Detected,5,,,,379223,3792234ab8cf91-4d8d-48cc-b1d6-0f600512718f,HKLM\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters SMB1 = 1 SMB Server version 1 is Enabled HKLM\SYSTEM\CurrentControlSet\Services\mrxsmb10 Start = 2 SMB Client version 1 is Enabled#,-,New,a29Ri000000kKmvIAE,"Microsoft advises users against reinstalling SMBv1 due to its status as an older protocol with well-documented security vulnerabilities, particularly concerning ransomware and other types of malware. Instead, users are strongly encouraged to upgrade to the latest versions of SMB and discontinue the use of SMBv1 for improved security posture and protection against potential threats.  Refer to Microsoft KB article SMB (https://techcommunity.microsoft.com/t5/storage-at-microsoft/stop-using-smb1/ba-p/425858) for more details.Workaround: Customer may consider blocking all versions of SMB at the network boundary by blocking TCP port 445 with related protocols on UDP ports 137-138 and TCP port 139, for all boundary devices.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Microsoft (https://learn.microsoft.com/en-US/windows-server/storage/file-server/troubleshoot/detect-enable-and-disable-smbv1-v2-v3?tabs=server)","3/9/2024, 2:53:16 AM","The Server Message Block (SMB) Protocol is a network file sharing protocol, and as implemented in Microsoft Windows is known as Microsoft SMB Protocol.   Microsoft publicly deprecated the SMBv1 protocol in 2014. It was superseded by SMBv2 and later protocols  The Windows host has SMBv1 protocol enabled for either :   Client or Server  QID Detection Logic:  Authenticated:  Windows: This QID checks for used SMB version on target and flags if SMBv1 is used.  Unauthenticated:  This QID sends special SMBv1 packets to the target and flags if SMBv1 packets found in response.","SMBv1  protocol is deprecated and vulnerable to many known and unknown vulnerabilities, may allow a remote attacker in complete system compromise.",-,"3/8/2024, 7:51:38 PM",-,43,QAGENT,Vuln,-,-,Active,QSD - 19948991
PJ Lund DDS PLLC,a2sRi000000xh5oIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:14 AM","9/13/2022, 4:10:57 PM",FALSE,-,-,-,-,"8/12/2022, 12:44:47 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:14 AM",-,-,M-OP4,m-op4.ems.local,192.168.4.115,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,54e02864-60a4-496e-967d-806f5095bf9c,90007,Enabled Cached Logon Credential,2,,,,90007,9000754e02864-60a4-496e-967d-806f5095bf9c,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000000kKmvIAE,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","3/9/2024, 2:53:14 AM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"3/8/2024, 8:18:44 PM",-,2215,QAGENT,Vuln,-,-,Active,QSD - 19948737
PJ Lund DDS PLLC,a2sRi000000xh5oIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:14 AM",-,FALSE,-,-,-,-,"3/6/2024, 11:52:13 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:14 AM",-,-,M-OP4,m-op4.ems.local,192.168.4.115,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,54e02864-60a4-496e-967d-806f5095bf9c,379456,Google Chrome Prior to 122.0.6261.111 Multiple Vulnerabilities,4,,,,379456,37945654e02864-60a4-496e-967d-806f5095bf9c,%ProgramFiles(x86)%\Google\Chrome\Application\122.0.6261.95\chrome.dll file version is 122.0.6261.95#,-,New,a29Ri000000kKmvIAE,Refer to Chrome security advisory 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html),"3/9/2024, 2:53:14 AM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-2173, CVE-2024-2174, CVE-2024-2176","3/8/2024, 8:18:44 PM",-,13,QAGENT,Vuln,-,-,Active,QSD - 19948734
PJ Lund DDS PLLC,a2sRi000000xh5oIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:14 AM","1/31/2023, 11:34:46 AM",FALSE,-,-,-,-,"8/12/2022, 12:44:47 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:14 AM",-,-,M-OP4,m-op4.ems.local,192.168.4.115,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,54e02864-60a4-496e-967d-806f5095bf9c,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,,,,105170,10517054e02864-60a4-496e-967d-806f5095bf9c,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:14 AM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"3/8/2024, 8:18:44 PM",-,3302,QAGENT,Vuln,-,-,Active,QSD - 19948736
PJ Lund DDS PLLC,a2sRi000000xh5oIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:14 AM","1/31/2023, 11:34:46 AM",FALSE,-,-,-,-,"8/12/2022, 12:44:47 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:14 AM",-,-,M-OP4,m-op4.ems.local,192.168.4.115,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,54e02864-60a4-496e-967d-806f5095bf9c,105171,Windows Explorer Autoplay Not Disabled for Default User,2,,,,105171,10517154e02864-60a4-496e-967d-806f5095bf9c,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:14 AM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"3/8/2024, 8:18:44 PM",-,3302,QAGENT,Vuln,-,-,Active,QSD - 19948735
PJ Lund DDS PLLC,a2sRi000000xh5oIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:14 AM",-,FALSE,-,-,-,-,"3/1/2024, 7:39:12 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:14 AM",-,-,M-OP4,m-op4.ems.local,192.168.4.115,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,54e02864-60a4-496e-967d-806f5095bf9c,379223,Windows SMB Version 1 (SMBv1) Detected,5,,,,379223,37922354e02864-60a4-496e-967d-806f5095bf9c,CAPTION INSTALLSTATE NAME SMB 1.0/CIFS File Sharing Support HKLM\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters SMB1 = 1 HKLM\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters SMB1 exists. SMB Server version 1 is Enabled HKLM\SYSTEM\CurrentControlSet\Services\mrxsmb10 Start = 2 SMB Client version 1 is Enabled#,-,New,a29Ri000000kKmvIAE,"Microsoft advises users against reinstalling SMBv1 due to its status as an older protocol with well-documented security vulnerabilities, particularly concerning ransomware and other types of malware. Instead, users are strongly encouraged to upgrade to the latest versions of SMB and discontinue the use of SMBv1 for improved security posture and protection against potential threats.  Refer to Microsoft KB article SMB (https://techcommunity.microsoft.com/t5/storage-at-microsoft/stop-using-smb1/ba-p/425858) for more details.Workaround: Customer may consider blocking all versions of SMB at the network boundary by blocking TCP port 445 with related protocols on UDP ports 137-138 and TCP port 139, for all boundary devices.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Microsoft (https://learn.microsoft.com/en-US/windows-server/storage/file-server/troubleshoot/detect-enable-and-disable-smbv1-v2-v3?tabs=server)","3/9/2024, 2:53:14 AM","The Server Message Block (SMB) Protocol is a network file sharing protocol, and as implemented in Microsoft Windows is known as Microsoft SMB Protocol.   Microsoft publicly deprecated the SMBv1 protocol in 2014. It was superseded by SMBv2 and later protocols  The Windows host has SMBv1 protocol enabled for either :   Client or Server  QID Detection Logic:  Authenticated:  Windows: This QID checks for used SMB version on target and flags if SMBv1 is used.  Unauthenticated:  This QID sends special SMBv1 packets to the target and flags if SMBv1 packets found in response.","SMBv1  protocol is deprecated and vulnerable to many known and unknown vulnerabilities, may allow a remote attacker in complete system compromise.",-,"3/8/2024, 8:18:44 PM",-,41,QAGENT,Vuln,-,-,Active,QSD - 19948733
PJ Lund DDS PLLC,a2sRi000000xac4IAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:14 AM","9/13/2022, 2:04:44 PM",FALSE,-,-,-,-,"8/9/2022, 7:02:40 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:14 AM",-,-,M-OPENBAY2,m-openbay2.ems.local,192.168.4.147,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,19f01a01-e2f4-420e-9197-a4974f7248fc,90007,Enabled Cached Logon Credential,2,,,,90007,9000719f01a01-e2f4-420e-9197-a4974f7248fc,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000000kKmvIAE,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","3/9/2024, 2:53:14 AM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"3/8/2024, 6:02:56 PM",-,2232,QAGENT,Vuln,-,-,Active,QSD - 19948711
PJ Lund DDS PLLC,a2sRi000000xac4IAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:14 AM",-,FALSE,-,-,-,-,"3/6/2024, 6:05:07 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:14 AM",-,-,M-OPENBAY2,m-openbay2.ems.local,192.168.4.147,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,19f01a01-e2f4-420e-9197-a4974f7248fc,379456,Google Chrome Prior to 122.0.6261.111 Multiple Vulnerabilities,4,,,,379456,37945619f01a01-e2f4-420e-9197-a4974f7248fc,%ProgramFiles(x86)%\Google\Chrome\Application\122.0.6261.95\chrome.dll file version is 122.0.6261.95#,-,New,a29Ri000000kKmvIAE,Refer to Chrome security advisory 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html),"3/9/2024, 2:53:14 AM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-2173, CVE-2024-2174, CVE-2024-2176","3/8/2024, 6:02:56 PM",-,12,QAGENT,Vuln,-,-,Active,QSD - 19948708
PJ Lund DDS PLLC,a2sRi000000xac4IAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:14 AM","1/31/2023, 12:10:18 AM",FALSE,-,-,-,-,"8/9/2022, 7:02:40 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:14 AM",-,-,M-OPENBAY2,m-openbay2.ems.local,192.168.4.147,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,19f01a01-e2f4-420e-9197-a4974f7248fc,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,,,,105170,10517019f01a01-e2f4-420e-9197-a4974f7248fc,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:14 AM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"3/8/2024, 6:02:56 PM",-,3305,QAGENT,Vuln,-,-,Active,QSD - 19948710
